road_condition,contract_area_m2,contract_period,building_age,contract_year,contract_month,갈현동,고등동,금광동,금토동,단대동,도촌동,복정동,사송동,산성동,상대원동,상적동,성남동,수진동,시흥동,신촌동,신흥동,심곡동,양지동,여수동,오야동,은행동,중앙동,창곡동,태평동,하대원동,deposit
0.0,-0.9629586300127775,2,0.6790799080288398,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.4101034941668749
0.0,-0.3421197398737805,2,0.5883922579407767,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.3421197398737805,2,0.5883922579407767,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.433434580740568,2,1.0418305083810921,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.6874836910850386,2,0.8604552082049659,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770134548646472
0.0,-0.27631183779659846,2,0.49770460785271353,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.2278486540963483,2,0.49770460785271353,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.02032245879487
0.0,-0.25998739697125095,2,1.1325181584691553,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.49210053995666087,2,0.951142858293029,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,0.4327810605544332,2,0.8604552082049659,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,-0.8609308748543556,2,1.5859564089094706,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.193558474515761
1.0,-0.8609308748543556,2,1.5859564089094706,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.193558474515761
0.0,-0.34722112763170165,2,0.31632930767658735,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
0.0,0.6694854525219719,2,0.8604552082049659,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
1.0,-0.7027878543588018,2,0.49770460785271353,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0852859646902042
0.0,-1.4628946302890444,2,1.1325181584691553,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
0.0,-0.6553449482101356,2,0.6790799080288398,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,-1.7485723447326256,2,0.7697675581169028,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2476947294285397
0.0,-0.3421197398737805,2,0.5883922579407767,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.5334217807958215,2,0.951142858293029,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.5334217807958215,2,0.951142858293029,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,0.054258088916688124,2,0.04426635741239807,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.680341748223949,2,0.6790799080288398,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
0.0,-0.5548476093790902,2,-0.31848424293985433,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.8854175360923768,2,1.1325181584691553,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.2365210132848139,2,0.8604552082049659,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
1.0,0.05731892157144089,2,0.40701695776465047,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,-0.7012574380314254,2,0.49770460785271353,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.3620151521296728,2,0.49770460785271353,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4952007861409187
1.0,3.1462092089926617,2,1.1325181584691553,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.8777654544554951,2,0.5883922579407767,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.8777654544554951,2,0.5883922579407767,2022,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,0.22107346860070798,2,0.7697675581169028,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
0.0,0.33636483192972455,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05669712134741308
0.0,-0.47322540525235257,2,0.49770460785271353,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,-1.301690777138738,2,1.6766440589975338,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,0.8174256975016835,2,1.5859564089094706,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
1.0,0.3776860727688855,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,0.5042004891653284,2,0.7697675581169028,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
0.0,-0.34058932354640414,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,-0.34058932354640414,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,-0.35079209906224645,2,0.49770460785271353,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,1.079637028258828,2,-0.13710894276372812,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7063321803007548
1.0,0.47818341159993094,2,0.8604552082049659,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4952007861409187
0.0,-0.4466981889111631,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,0.1624075093846155,2,0.951142858293029,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
1.0,-0.4370055521711128,2,0.7697675581169028,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,0.9255751179696106,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18691602576009006
0.0,-0.3620151521296728,2,1.0418305083810921,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,1.436224032537512,2,0.40701695776465047,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.6604463359680567,2,0.951142858293029,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.6604463359680567,2,0.951142858293029,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.3921133399014074,2,0.951142858293029,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139841532164793
0.0,-0.6553449482101356,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.39234190180663964
0.0,0.4909368809947337,2,1.1325181584691553,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9499453274082579
0.0,-0.29161600107036195,2,1.2232058085572184,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.250294760231201,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,0.42512897891755164,2,0.7697675581169028,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.863619212169821
0.0,-0.399765421538289,2,0.40701695776465047,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,-0.21050393571941642,2,1.0418305083810921,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.14928728262436317,1,0.04426635741239807,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
0.0,1.271959346732453,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.6915648012913753,2,1.4952687588214075,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2515876390334156
0.0,-0.35079209906224645,2,0.13495400750046116,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
0.0,1.271959346732453,2,0.5883922579407767,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.43190416441319196,2,0.40701695776465047,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
0.0,-1.5149287854198397,2,1.1325181584691553,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1394222196029826
1.0,0.543991313677113,2,0.04426635741239807,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,-0.4466981889111631,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.2518251765585774,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.38395111948873345,2,0.7697675581169028,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,-0.04981022134490211,2,-0.2277965928517912,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
1.0,-0.02022217234895986,2,0.8604552082049659,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.1416352009874816,2,0.13495400750046116,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,1.1286103507348701,2,-0.2277965928517912,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,-0.3793598705066047,2,2.039394659349786,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.4466981889111631,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.689524246188207,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,-0.9629586300127775,2,0.31632930767658735,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
0.0,-0.689524246188207,2,0.6790799080288398,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,1.7219017469810929,2,0.49770460785271353,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,1.7219017469810929,2,0.49770460785271353,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
0.0,0.11853557466649414,2,0.04426635741239807,2022,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.5089351195578004,2,1.4952687588214075,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
1.0,0.618471574942761,2,1.767331709085597,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
0.0,0.7623307097161358,2,-0.5905471932040436,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
0.0,-0.0702157723765864,2,0.49770460785271353,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
0.0,-0.3528326541654148,2,0.8604552082049659,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.3803801480581887,2,1.0418305083810921,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
0.0,-0.3528326541654148,2,0.8604552082049659,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-0.6242264828868169,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,-0.6242264828868169,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,-0.6242264828868169,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,-0.3921133399014074,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,-0.5461752501906242,2,1.5859564089094706,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
0.0,-0.09572271116619185,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
0.0,0.37513537888992476,2,0.22564165758852425,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
0.0,-1.5093172588861263,2,0.951142858293029,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.193558474515761
0.0,0.43482161565760163,2,0.6790799080288398,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,-0.044708833586980946,2,0.04426635741239807,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,0.19352597470793412,2,0.8604552082049659,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
0.0,-0.3803801480581887,2,1.0418305083810921,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
1.0,-0.019712033573167493,2,-0.2277965928517912,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,-0.605861486958301,2,0.22564165758852425,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,-0.044708833586980946,2,0.22564165758852425,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,-0.044708833586980946,2,0.22564165758852425,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
0.0,1.927487673625313,2,1.4045811087333444,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
0.0,0.09557932975584908,2,0.8604552082049659,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
1.0,-1.0139725075919883,2,0.5883922579407767,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770134548646472
1.0,-0.41813041746680485,2,0.49770460785271353,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,1.74281743678857,2,0.40701695776465047,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
0.0,-0.37119765009393074,2,0.951142858293029,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,-0.37119765009393074,2,0.951142858293029,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,-0.7257440992694467,2,0.951142858293029,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,-0.5517867767243374,2,0.951142858293029,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,-0.497712066490374,2,1.1325181584691553,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
0.0,-0.45435027054804467,2,0.49770460785271353,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770134548646472
0.0,-0.6864634135334542,2,1.3138934586452815,2022,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,1.9958462695814558,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.6648357848789423
2.0,0.15934667672986272,2,-1.5881113441727377,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.755346702344264
1.0,0.3889091258363119,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.971891721995378
1.0,0.032832260333419815,2,-1.4067360439966115,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.7297992907742765
1.0,1.243901714063887,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.8952494872854158
1.0,0.4144160646259173,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.7297992907742765
2.0,2.6988175026229824,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.8016971380472904
1.0,1.179624228314081,2,-1.4974236940846746,2022,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.5959793693787323
1.0,0.37513537888992476,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4374635142452727
2.0,0.46542994220512823,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.6215267809487197
1.0,2.9513361966400766,2,-1.4067360439966115,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.460638732096786
1.0,0.6694854525219719,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.162889330076504
1.0,2.605972245428818,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.353886938157631
2.0,1.6152827428405427,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.7406265417568323
2.0,0.15934667672986272,2,-1.8601742944369268,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.7297992907742765
1.0,1.7999529796772857,2,-2.132237244701116,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.11179450693653
2.0,-1.5241112833840975,2,-1.5881113441727377,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.5439234155624194
1.0,0.33024316662021935,2,-1.4067360439966115,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.323777378928438
1.0,0.6694854525219719,2,-1.6787989942608008,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.1884367416464918
2.0,0.4144160646259173,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.2967092514720489
2.0,1.9448323920022448,2,-1.4974236940846746,2022,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.570431957808745
2.0,0.33126344417180337,2,-1.4974236940846746,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0801642318209348
1.0,0.2613744318882846,2,-1.4067360439966115,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0964051082947683
2.0,-0.6492232829006304,2,-1.4974236940846746,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2139841532164793
2.0,0.404213289110075,2,-1.4974236940846746,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5388016826931501
1.0,2.2065335839835964,2,-2.0415495946130533,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.003521997110973
1.0,-1.3710696506464648,2,-1.4067360439966115,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.43565090573686244
1.0,1.9448323920022448,2,-1.4067360439966115,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.6787044676343017
2.0,4.005793046202366,2,-1.4067360439966115,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.1884367416464918
1.0,2.1111376329104727,2,-1.4974236940846746,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.5418431144659537
1.0,0.15934667672986272,2,-1.4974236940846746,2022,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.4374635142452727
2.0,1.9448323920022448,2,-1.4974236940846746,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.7869769774598585
2.0,1.9448323920022448,2,-1.4974236940846746,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.7869769774598585
2.0,1.9448323920022448,2,-1.5881113441727377,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2.8016971380472904
2.0,-0.8609308748543556,2,-1.4974236940846746,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07322989044325526
1.0,-1.1160002627504102,2,-1.4067360439966115,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.0025608664346346084
1.0,0.15934667672986272,2,-1.3160483939085483,2022,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.971891721995378
