road_condition,contract_area_m2,deposit,contract_period,building_age,district_score,monthly_rent_bill
0.0,0.0417817826327198,-1.3826368142463297,0.3333333333333333,2.4570924249417736,-0.9772174309787046,35
0.0,0.1198622858843031,-0.5361620636188589,0.3333333333333333,2.4570924249417736,-0.9772174309787046,31
0.0,0.1343562715178305,0.9567406741578705,0.3333333333333333,2.4570924249417736,-0.9772174309787046,15
0.0,0.1349938368682789,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,60
0.0,0.1275130700896842,-1.3826368142463297,0.3333333333333333,2.4570924249417736,-0.9772174309787046,30
0.0,0.1349938368682789,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,60
0.0,0.0765078420538105,-1.3826368142463297,0.3333333333333333,2.4570924249417736,-0.9772174309787046,30
0.0,0.0977600204020912,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.2830888246784629,30
0.0,0.1373315764865899,-1.1345529347870609,0.3333333333333333,2.4570924249417736,-1.2830888246784629,13
0.0,0.0340034853572491,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.2830888246784629,30
0.0,0.0722574063841543,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.2830888246784629,43
0.0,0.1752879670166192,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.2830888246784629,50
0.0,0.1373315764865899,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.2830888246784629,45
0.0,0.2061886343350193,0.2556459848308425,0.3333333333333333,2.4570924249417736,-1.2830888246784629,40
0.0,0.1275130700896842,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.2830888246784629,45
0.0,0.0654992136694011,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.2830888246784629,40
0.0,0.0214221957750669,-1.3826368142463297,0.3333333333333333,2.4570924249417736,-1.1829196965805522,30
0.0,0.3073490032728355,0.4485457456815766,0.3333333333333333,2.4570924249417736,-1.1829196965805522,30
0.0,0.0170017426786245,-1.3826368142463297,0.1666666666666666,2.4570924249417736,-1.1829196965805522,36
0.0,0.0170017426786245,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.1829196965805522,30
0.0,0.1078335529391762,0.2556459848308425,0.3333333333333333,2.4570924249417736,-1.1829196965805522,50
0.0,0.0850087133931228,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.1829196965805522,50
0.0,0.0850087133931228,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.1829196965805522,50
0.0,0.0425043566965614,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.1829196965805522,42
0.0,0.1774131848514473,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.1829196965805522,45
0.0,0.1669996174607897,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-1.1829196965805522,28
0.0,0.1695073745058868,-1.3826368142463297,0.3333333333333333,2.4570924249417736,-0.9772174309787046,30
0.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-0.9772174309787046,50
0.0,0.0467547923662175,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-0.9772174309787046,40
0.0,0.18973944829345,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,60
0.0,0.1195222510307306,0.6061693224943431,0.3333333333333333,2.4570924249417736,-0.9772174309787046,15
0.0,0.0839461044757087,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,45
0.0,0.1402643770986526,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,50
0.0,0.1425171080035703,0.6061693224943431,0.3333333333333333,2.4570924249417736,-0.9772174309787046,60
0.0,0.0212521783482807,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-0.9772174309787046,40
0.0,0.1946699536702512,0.6061693224943431,0.3333333333333333,2.4570924249417736,-0.9772174309787046,40
0.0,0.1695073745058868,-0.3433918265443516,0.3333333333333333,2.4570924249417736,-0.9772174309787046,65
0.0,0.1269180090959323,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-1.1829196965805522,30
0.0,0.1062608917414035,-0.9419981829800028,0.3333333333333333,2.4570924249417736,-0.9772174309787046,45
1.0,0.0861138266672334,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.3801947244447996,40
1.0,0.0861138266672334,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.3801947244447996,40
0.0,0.0816083648573978,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.2830888246784629,45
0.0,0.1802184723934203,-1.3826368142463297,0.3333333333333333,2.3547029357084432,-1.2830888246784629,20
0.0,0.103498108556127,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.2830888246784629,40
0.0,0.0521953500233774,-1.3826368142463297,0.3333333333333333,2.3547029357084432,-1.2830888246784629,20
0.0,0.2414672503931653,1.2054951299185823,0.3333333333333333,2.3547029357084432,-1.1829196965805522,55
0.0,0.0488800102010456,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,45
0.0,0.0991201598163811,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.1829196965805522,50
0.0,0.1381816636205211,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,40
0.0,0.1258128958218217,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.1829196965805522,65
0.0,0.366515067794449,0.6061693224943431,0.3333333333333333,2.3547029357084432,-1.1829196965805522,30
0.0,0.1381816636205211,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,40
0.0,0.1105113274110596,-1.3826368142463297,0.1666666666666666,2.3547029357084432,-1.1829196965805522,37
0.0,0.0488800102010456,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,45
0.0,0.0488800102010456,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,45
0.0,0.1381816636205211,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.1829196965805522,55
0.0,0.1851064734135248,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.1829196965805522,50
0.0,0.1487652484379649,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.1829196965805522,55
0.0,0.0722574063841543,-1.3826368142463297,0.3333333333333333,2.3547029357084432,-0.9772174309787046,30
0.0,0.1923322140519403,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-0.9772174309787046,100
0.0,0.0170017426786245,-0.9419981829800028,0.1666666666666666,2.3547029357084432,-1.2830888246784629,36
0.0,0.0816083648573978,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.2830888246784629,45
0.0,0.1802184723934203,0.6061693224943431,0.3333333333333333,2.3547029357084432,-1.2830888246784629,25
0.0,0.1105113274110596,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.2830888246784629,30
1.0,0.212521783482807,-0.3433918265443516,0.3333333333333333,2.3547029357084432,-1.2830888246784629,60
0.0,0.2091639393037786,0.2556459848308425,0.3333333333333333,2.3547029357084432,-1.1829196965805522,70
1.0,0.1487652484379649,0.2556459848308425,0.3333333333333333,2.3547029357084432,-1.1829196965805522,35
0.0,0.1258128958218217,0.2556459848308425,0.3333333333333333,2.3547029357084432,-1.1829196965805522,60
2.0,0.1513155098397586,0.4485457456815766,0.1666666666666666,2.3547029357084432,-1.1829196965805522,40
0.0,0.2052110341309984,1.6472261817325184,0.3333333333333333,2.3547029357084432,-1.1829196965805522,16
0.0,0.366515067794449,0.8548997662546849,0.3333333333333333,2.3547029357084432,-1.1829196965805522,40
0.0,0.1381816636205211,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,40
0.0,0.0488800102010456,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-1.1829196965805522,45
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,2.3547029357084432,-0.9772174309787046,40
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-0.9772174309787046,30
0.0,0.1265779742423598,-0.9419981829800028,0.3333333333333333,2.3547029357084432,-0.9772174309787046,20
1.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.3801947244447996,45
1.0,0.0425043566965614,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
1.0,0.0510052280358736,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
0.0,0.1223275385727037,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.3801947244447996,40
1.0,0.0467547923662175,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
1.0,0.0467547923662175,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
0.0,0.0765078420538105,-0.9419981829800028,0.3333333333333333,2.252313446475113,-0.6376361205580875,40
1.0,0.0467547923662175,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.3801947244447996,30
0.0,0.0804607472265907,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.2830888246784629,50
0.0,0.1123390147490117,0.6061693224943431,0.3333333333333333,2.252313446475113,-1.2830888246784629,50
0.0,0.1567560674969184,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.2830888246784629,65
0.0,0.0340034853572491,-1.3826368142463297,0.3333333333333333,2.252313446475113,-1.2830888246784629,29
0.0,0.0340034853572491,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.2830888246784629,30
0.0,0.2103965656479789,-1.3826368142463297,0.1666666666666666,2.252313446475113,-1.1829196965805522,33
0.0,0.4471883368045224,0.6061693224943431,0.3333333333333333,2.252313446475113,-1.1829196965805522,65
0.0,0.0825434607047222,1.8048929813469663,0.3333333333333333,2.252313446475113,-1.1829196965805522,25
2.0,0.063756535044842,-0.9419981829800028,0.1666666666666666,2.252313446475113,-1.1829196965805522,40
0.0,0.1249628086878905,0.6061693224943431,0.3333333333333333,2.252313446475113,-0.9772174309787046,40
0.0,0.1219449993624346,-0.3433918265443516,0.3333333333333333,2.252313446475113,-0.9772174309787046,50
0.0,0.0722574063841543,-1.3826368142463297,0.3333333333333333,2.252313446475113,-0.9772174309787046,23
0.0,0.0467547923662175,-0.9419981829800028,0.3333333333333333,2.252313446475113,-0.9772174309787046,30
1.0,0.0791431121689973,0.2556459848308425,0.3333333333333333,2.252313446475113,-0.2799763925168204,50
1.0,0.1006503166574574,-0.9419981829800028,0.3333333333333333,2.252313446475113,-0.6685457793901811,40
0.0,0.135673906575424,-0.9419981829800028,0.5,2.252313446475113,-1.2830888246784629,35
0.0,0.135673906575424,-0.9419981829800028,0.5,2.252313446475113,-1.2830888246784629,35
0.0,0.0826284694181153,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.1829196965805522,45
0.0,0.1275130700896842,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.1829196965805522,55
1.0,0.2023207378756322,1.4542615934300904,0.3333333333333333,2.252313446475113,-1.1829196965805522,30
2.0,0.0669868661537807,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.1829196965805522,80
0.0,0.0977600204020912,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.1829196965805522,50
0.0,0.0826284694181153,-0.3433918265443516,0.3333333333333333,2.252313446475113,-1.1829196965805522,45
0.0,0.15475836273218,-0.9419981829800028,0.3333333333333333,2.252313446475113,-0.9772174309787046,45
1.0,0.1006503166574574,-0.9419981829800028,0.3333333333333333,2.252313446475113,-0.6685457793901811,40
0.0,0.1487652484379649,-0.9419981829800028,0.3333333333333333,2.252313446475113,-1.2830888246784629,35
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,2.1499239572417825,-0.15143475185943003,20
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,2.1499239572417825,-0.15143475185943003,20
0.0,0.1507629532027032,0.2556459848308425,0.3333333333333333,2.1499239572417825,-1.3801947244447996,40
1.0,0.2180048454966634,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.3801947244447996,52
1.0,0.1700174267862456,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.3801947244447996,60
0.0,0.0850087133931228,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.3801947244447996,25
1.0,0.0807582777234666,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.3801947244447996,55
2.0,0.0686020317082501,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.3801947244447996,45
1.0,0.0807582777234666,1.0478427405455988,0.3333333333333333,2.1499239572417825,-1.3801947244447996,50
0.0,0.0255026140179368,-0.9419981829800028,0.1666666666666666,2.1499239572417825,-0.15143475185943003,40
2.0,0.1342287584477409,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.3801947244447996,50
1.0,0.0807582777234666,1.2054951299185823,0.3333333333333333,2.1499239572417825,-1.3801947244447996,45
0.0,0.307391507629532,0.2556459848308425,0.3333333333333333,2.1499239572417825,-1.3801947244447996,55
0.0,0.0841586262591915,1.6472261817325184,0.3333333333333333,2.1499239572417825,-0.6376361205580875,20
0.0,0.115994389424916,1.8048929813469663,0.3333333333333333,2.1499239572417825,-1.2830888246784629,15
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.2830888246784629,40
0.0,0.1472350915968887,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.1829196965805522,40
0.0,0.2380243975007438,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.1829196965805522,70
0.0,0.1487652484379649,0.2556459848308425,0.3333333333333333,2.1499239572417825,-1.1829196965805522,30
1.0,0.0340034853572491,-1.3826368142463297,0.3333333333333333,2.1499239572417825,-1.1829196965805522,33
0.0,0.0552556637055298,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-0.6685457793901811,35
0.0,0.0522378543800739,-1.1345529347870609,0.1666666666666666,2.1499239572417825,-0.6685457793901811,35
1.0,0.0416542695626301,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.2830888246784629,30
0.0,0.0984400901092362,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.2830888246784629,50
0.0,0.093509584732435,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.2830888246784629,32
0.0,0.093509584732435,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-1.2830888246784629,32
0.0,0.1161219024950057,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.2830888246784629,40
0.0,0.1445148127683087,-0.3433918265443516,0.3333333333333333,2.1499239572417825,-1.1829196965805522,70
1.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,2.1499239572417825,-1.1829196965805522,38
0.0,0.1163769286351851,1.7057352601724651,0.3333333333333333,2.1499239572417825,-1.1829196965805522,20
0.0,0.122582564712883,0.2556459848308425,0.3333333333333333,2.1499239572417825,-0.9772174309787046,29
2.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-0.9772174309787046,53
0.0,0.1275130700896842,-0.9419981829800028,0.3333333333333333,2.1499239572417825,-0.9772174309787046,30
2.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.047534468008452,-0.6291882414500525,50
1.0,0.026352701151868,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.3801947244447996,20
1.0,0.0340034853572491,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.3801947244447996,30
1.0,0.0861988353806265,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.3801947244447996,35
1.0,0.063756535044842,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,35
0.0,0.1615165554469333,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,60
0.0,0.1615165554469333,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,60
0.0,0.1615165554469333,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,60
0.0,0.1615165554469333,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,60
0.0,0.1615165554469333,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.3801947244447996,60
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.3801947244447996,20
1.0,0.026352701151868,-1.3826368142463297,0.3333333333333333,2.047534468008452,-1.3801947244447996,33
0.0,0.063756535044842,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.3801947244447996,40
2.0,0.0340034853572491,-1.3826368142463297,0.3333333333333333,2.047534468008452,-1.2830888246784629,30
0.0,0.1105113274110596,-1.3826368142463297,0.3333333333333333,2.047534468008452,-1.2830888246784629,30
2.0,0.0340034853572491,-1.3826368142463297,0.3333333333333333,2.047534468008452,-1.2830888246784629,30
0.0,0.2099715220810133,0.6061693224943431,0.3333333333333333,2.047534468008452,-1.2830888246784629,75
0.0,0.0340034853572491,0.8548997662546849,0.3333333333333333,2.047534468008452,-1.1829196965805522,7
0.0,0.0595060993751859,-0.9419981829800028,0.3333333333333333,2.047534468008452,-1.1829196965805522,40
0.0,0.0722574063841543,-0.3433918265443516,0.1666666666666666,2.047534468008452,-1.1829196965805522,50
0.0,0.1700174267862456,1.0478427405455988,0.3333333333333333,2.047534468008452,-0.6685457793901811,25
1.0,0.1275130700896842,0.6061693224943431,0.3333333333333333,2.047534468008452,0.8921195549472184,30
0.0,0.5262464402601267,1.0478427405455988,0.3333333333333333,2.047534468008452,-1.2830888246784629,60
0.0,0.1395843073915076,0.2556459848308425,0.3333333333333333,2.047534468008452,-1.2830888246784629,40
0.0,0.1247077825477111,0.0069875490741453,0.3333333333333333,2.047534468008452,-1.1829196965805522,65
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,2.047534468008452,-0.6685457793901811,35
0.0,0.1054533089641688,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
0.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,30
0.0,0.1338462192374718,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.3801947244447996,42
0.0,0.1700174267862456,0.6061693224943431,0.3333333333333333,1.9451449787751216,-1.3801947244447996,55
1.0,0.0977600204020912,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,30
1.0,0.123262634420028,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.3801947244447996,45
0.0,0.0977600204020912,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,30
0.0,0.1190121987503719,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,50
2.0,0.0297530496875929,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-0.6291882414500525,20
2.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-0.6291882414500525,35
1.0,0.182768733795214,0.6061693224943431,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
0.0,0.1258128958218217,0.2556459848308425,0.3333333333333333,1.9451449787751216,-1.3801947244447996,45
1.0,0.0276278318527649,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
1.0,0.1105113274110596,-1.3826368142463297,0.3333333333333333,1.9451449787751216,-1.3801947244447996,25
0.0,0.1220300080758277,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
1.0,0.0314532239554554,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.3801947244447996,40
1.0,0.1535257363879797,0.2556459848308425,0.1666666666666666,1.9451449787751216,-1.3801947244447996,50
0.0,0.1275130700896842,0.2556459848308425,0.3333333333333333,1.9451449787751216,-0.6376361205580875,50
0.0,0.1334636800272027,0.5762629761226828,0.3333333333333333,1.9451449787751216,-1.2830888246784629,60
0.0,0.0988226293195052,-0.9419981829800028,0.3333333333333333,1.9451449787751216,-1.1829196965805522,40
2.0,0.3297062948952267,0.6061693224943431,0.3333333333333333,1.9451449787751216,-1.1829196965805522,60
2.0,0.1154843371445573,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.1829196965805522,40
0.0,0.0255026140179368,1.0478427405455988,0.3333333333333333,1.9451449787751216,-1.2830888246784629,20
1.0,0.0680069707144982,-1.3826368142463297,0.3333333333333333,1.9451449787751216,-1.2830888246784629,30
0.0,0.1988778849832108,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.2830888246784629,35
0.0,0.1275130700896842,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-1.1829196965805522,65
0.0,0.276575849024525,1.9382002518522377,0.3333333333333333,1.9451449787751216,-0.9772174309787046,50
3.0,0.1237301823436902,-0.3433918265443516,0.3333333333333333,1.9451449787751216,-0.2799763925168204,50
1.0,0.0417817826327198,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.16823224380499,1.0478427405455988,0.3333333333333333,1.8427554895417917,-0.15143475185943003,65
1.0,0.0654567093127045,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-0.6291882414500525,45
0.0,0.182768733795214,0.0069875490741453,0.3333333333333333,1.8427554895417917,-0.6291882414500525,60
1.0,0.0763803289837208,0.6061693224943431,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
1.0,0.0425043566965614,-0.3433918265443516,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.0255026140179368,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,40
1.0,0.0552556637055298,-1.3826368142463297,0.3333333333333333,1.8427554895417917,-1.3801947244447996,25
1.0,0.0763803289837208,0.6061693224943431,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.1088111531431971,1.3387921069531588,0.3333333333333333,1.8427554895417917,-1.3801947244447996,5
1.0,0.0552556637055298,-1.3826368142463297,0.3333333333333333,1.8427554895417917,-1.3801947244447996,26
0.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.0722574063841543,-0.3433918265443516,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.0722574063841543,-0.9419981829800028,0.1666666666666666,1.8427554895417917,-0.15143475185943003,60
0.0,0.1275130700896842,-0.3433918265443516,0.3333333333333333,1.8427554895417917,-0.15143475185943003,40
1.0,0.3861945849449569,0.0069875490741453,0.3333333333333333,1.8427554895417917,-0.6291882414500525,80
1.0,0.0763803289837208,0.2556459848308425,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
1.0,0.0552556637055298,-1.3826368142463297,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.0119437242317337,-1.3826368142463297,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.0977600204020912,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
1.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,35
0.0,0.5570620988651337,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.3801947244447996,30
0.0,0.103498108556127,-0.3433918265443516,0.3333333333333333,1.8427554895417917,-1.2830888246784629,50
0.0,0.0850087133931228,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.2830888246784629,30
0.0,0.0837335826922259,0.4485457456815766,0.3333333333333333,1.8427554895417917,-1.2830888246784629,30
2.0,0.1223275385727037,0.6061693224943431,0.3333333333333333,1.8427554895417917,-1.1829196965805522,45
0.0,0.0654992136694011,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-1.1829196965805522,42
0.0,0.1147617630807157,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-0.9772174309787046,45
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-0.9772174309787046,30
2.0,0.063756535044842,-1.1345529347870609,0.3333333333333333,1.8427554895417917,-0.9772174309787046,35
0.0,0.1147617630807157,-0.9419981829800028,0.3333333333333333,1.8427554895417917,-0.9772174309787046,45
1.0,0.1487652484379649,-1.3826368142463297,0.3333333333333333,1.8427554895417917,-0.6685457793901811,25
1.0,0.1487652484379649,0.6061693224943431,0.3333333333333333,1.8427554895417917,-0.6685457793901811,15
0.0,0.1209248948017171,-0.3433918265443516,0.3333333333333333,1.8427554895417917,-1.2830888246784629,35
2.0,0.0728524673779062,0.6061693224943431,0.3333333333333333,1.8427554895417917,-1.1829196965805522,42
